fip_index,fip_title,decl_np,community,c,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,supercommunities,sc
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAXvl_pW__HziuvcgATX-XXogrnn8T6crhfH6wAAG7LTw,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAXvl_pW__HziuvcgATX-XXogrnn8T6crhfH6wAAG7LTw#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RALWtAcbWMjmHQoBd9Mf7gCYRSAwTFmFFsy-1rHeNgIjs#DARA,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RAyOcGheZVcUv0lte5FUK7w3uBrf-Jsw6dwjsBcgSM8R0,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,http://purl.org/np/RAyOcGheZVcUv0lte5FUK7w3uBrf-Jsw6dwjsBcgSM8R0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAriFlfQteK9bm5sPm6oQ6G9D--zujrho1aFoDY1J1CMU#MACROALGAETRAITS,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAY0kyW13h8W9xoCJ9nbFUuajHUmWCrTEeEeH-1A8f2Ks,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-MD,A1.2-MD,A1.2-0Dx,,http://purl.org/np/RAY0kyW13h8W9xoCJ9nbFUuajHUmWCrTEeEeH-1A8f2Ks#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAGuPGk2eXLTK7tNmv7wnghVOuLbfGtDJr4XzOF_WbzUw#DAAI,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RAL34XUjwv6lGxd0maKAi-fz6YMMqUGL_NypOOtM3SMnk,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAL34XUjwv6lGxd0maKAi-fz6YMMqUGL_NypOOtM3SMnk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAiUOnHVIVD110BqdD3FmXP_nU-9rXlgjVDg5j10HdqB0#SensorML,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RA0j0ZUYO_wJ1YfCW5kGoT6WHydUuNJtTUWr2WtVWsDqU,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,http://purl.org/np/RA0j0ZUYO_wJ1YfCW5kGoT6WHydUuNJtTUWr2WtVWsDqU#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAqr9OvVmSbt5JyDU0CBV63jfdDIklJ6PRMWFur2DYFHY#NSID,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAEQccoTqNcNA8dGDTeIntHHd_6YHnEGGOWNWCBstDBLY,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,http://purl.org/np/RAEQccoTqNcNA8dGDTeIntHHd_6YHnEGGOWNWCBstDBLY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAs4C2BobkRdowrwXEOzC3khU_QI01alzqv_dN3yBqQQA#DOIP,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAH2ekgynUk_bwUqZV8IKCi0BuvWpwB1Mt9n7A05ReKlY,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,http://purl.org/np/RAH2ekgynUk_bwUqZV8IKCi0BuvWpwB1Mt9n7A05ReKlY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RASsFGQwp7u0c_WZbAGN7JhVHST81klXXHr-4wucDAoZQ,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-D,R1.1-D,R1.1-Dx,,http://purl.org/np/RASsFGQwp7u0c_WZbAGN7JhVHST81klXXHr-4wucDAoZQ#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAdqO9oLhsTn-MbgxzG9IyzeuPwXrZbjolSksQsgoFI6c,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-F3,F3,03x,,http://purl.org/np/RAdqO9oLhsTn-MbgxzG9IyzeuPwXrZbjolSksQsgoFI6c#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RABv2ScOD0VlRskTF3WaQhc8gtIy0_MtEVzDKPitRPaRo#FDO,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAiBUhb5t79m16RSLgQ5QNPsG8V6fzJXp3LVA-eXx_Id8,DiSSCo_FIP_2021,http://purl.org/np/RAfvAZYXuBzbwMqTlW-lnCFOlXA829i0SjCTs-csijXvY,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,http://purl.org/np/RAfvAZYXuBzbwMqTlW-lnCFOlXA829i0SjCTs-csijXvY#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAIKz5-yaWCQL-N3X_YawaGdOJFn4DfVNcExYpBJLQjn0#openDS,,,2022-03-10T10:03:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RAkxlnRyipvYKvZ2GFmW73PgJ7e6hYQz8ju1ntJ2FXFPc,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,http://purl.org/np/RAkxlnRyipvYKvZ2GFmW73PgJ7e6hYQz8ju1ntJ2FXFPc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAPB2tAuOlEvHhIvZjyRBuCg2QH-40bpDyLY5bsl0sNcE#JSON,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RADGRS7djyN1N1c5ZMaClN2zQRDhvSdxnGg0ST4NcnFTs,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,http://purl.org/np/RADGRS7djyN1N1c5ZMaClN2zQRDhvSdxnGg0ST4NcnFTs#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RANg6NPLS4AAkRQXGKCIkb4dAuhK851ytLHd0Ae4qXBQM,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,http://purl.org/np/RANg6NPLS4AAkRQXGKCIkb4dAuhK851ytLHd0Ae4qXBQM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RALHHVzgBKGrMb6UuPRLBzEAbzKN8UR_zw86xaWZq46KI#FISHTRAITS,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RAecDlMqmQxvSH_CJpU2sThcMrOo85TUjThBo2P1Pq7Uo,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAecDlMqmQxvSH_CJpU2sThcMrOo85TUjThBo2P1Pq7Uo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RANYA1n16en_3nOi6SUsfmz96InRsmFycmnQ_KAUo99h4,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-F4-D,F4-D,04-Dx,,http://purl.org/np/RANYA1n16en_3nOi6SUsfmz96InRsmFycmnQ_KAUo99h4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAics05K7l8ESBa5Jquzuxb66NqeR8ygWKvtxQdHLXKpk#eLTER-DIP,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RAl5X64aCO-mhaOl6Vff7KBlsLXRIq1AV5uRY4YmDe25k,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-MD,R1.1-MD,R1.1-0Dx,,http://purl.org/np/RAl5X64aCO-mhaOl6Vff7KBlsLXRIq1AV5uRY4YmDe25k#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAjPwhCv4vmJLEtb8QaXVI-ONZ6I0FV1zolkAptq7J8io#CC-BY-NC-SA-4.0,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RA2yQ0J4r00s-EYBZCLHqNFSSD3rM0yzfFo5bvXVrKEgM,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-F4-D,F4-D,04-Dx,,http://purl.org/np/RA2yQ0J4r00s-EYBZCLHqNFSSD3rM0yzfFo5bvXVrKEgM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RA2qdKnH2w5a773CiNO_Y2uowffjBFnDdBIqMOLmwlpFU,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,http://purl.org/np/RA2qdKnH2w5a773CiNO_Y2uowffjBFnDdBIqMOLmwlpFU#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAUOTQKnMjCWdbbaEXfelgKYEK7CZQ2PhiHlM_gDrksdM#EML,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RA0nqwI64Hia5tbB3IlUw8bSI694if7GeILCMgrBczmWc,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-D,R1.1-D,R1.1-Dx,,http://purl.org/np/RA0nqwI64Hia5tbB3IlUw8bSI694if7GeILCMgrBczmWc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAd-x7kGjchXdy_gOY-q3k1FTHKs6_Cqn7x7qYSj0_OCE,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RAeu7JzFvS1J4OqQDcPlbTW0PmK4-YwU1_BMEfPsyvenA,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-I1-D,I1-D,I1-Dx,,http://purl.org/np/RAeu7JzFvS1J4OqQDcPlbTW0PmK4-YwU1_BMEfPsyvenA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5E0NA_BAilxwHhZKQm-ItnFoxw3ateI8UFxZ0rs8N5Q#XML_Schema,,,2022-03-10T10:10:26+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RAtZQVlg3nwUvoeq93SJ7vKN7Pj-XlrKBrBYkTEjsrQWs,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,http://purl.org/np/RAtZQVlg3nwUvoeq93SJ7vKN7Pj-XlrKBrBYkTEjsrQWs#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RA6XGD-ATZkcvySYfVwpLlR_T5ndfBRgp1swzU0zs5lcc,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,http://purl.org/np/RA6XGD-ATZkcvySYfVwpLlR_T5ndfBRgp1swzU0zs5lcc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAFO4Lu8kp5j6xTN5MZ3qRLO_yZkGCuefm0dzboWA9Ygo#WMS,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAb3HInJWJ-jz5YBKwIKGFrCDnPxwVFmabGZMxoJea_-8,eLTER_FIP_2019,http://purl.org/np/RAcEVu8Sj7a9A7_wb9WZnjwWt1jsU57Xtqk4Xgyrszzbc,http://purl.org/np/RA5dl60ZrBMnrt7hVKmSHYZ6JaU80Y8BPi2T_csOt3GK4#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-F3,F3,03x,,http://purl.org/np/RAcEVu8Sj7a9A7_wb9WZnjwWt1jsU57Xtqk4Xgyrszzbc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,,,2022-03-10T10:04:55+00:00,,
http://purl.org/np/RAeE2z2aoz1rKELb2O3dwuzNgyhQZRW0xIdoQFXKjbzBk,ACTRIS_ARES_FIP_2021,http://purl.org/np/RAD0Gxck1PfICXMh_2Jhuq_NmsMCeGiz2H4N8lX_r4IKs,http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES,ACTRIS-ARES,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,http://purl.org/np/RAD0Gxck1PfICXMh_2Jhuq_NmsMCeGiz2H4N8lX_r4IKs#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,,,2022-03-10T08:57:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAR6BJATHTTabesjUIrCJ_HFzpUCDKpWm-kM6d_hQNnFs,IAGOS_FIP_2020,http://purl.org/np/RAUIG0EY8PqGr96OU3xV_prsknIHsmWj_dSe9kgq4FyUg,http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos,iagos,https://w3id.org/fair/fip/terms/FIP-Question-F4-D,F4-D,04-Dx,,http://purl.org/np/RAUIG0EY8PqGr96OU3xV_prsknIHsmWj_dSe9kgq4FyUg#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RA4vJcJ6unDqQm8iBb_DDlquVD6cl89vRtW3tQfRIVwd8#GAW,,,2022-03-10T09:20:06+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAX5BECZSLFZ5cOjxyKWLA_JZ5waIpeww1cWx1Vj1Ug2Y,SeaDataNET_Sextant_FIP_2020,http://purl.org/np/RApvW8Ic6a0ber00imVZO-3Bukfp2e2iBI4v21Gg3F4Dk,http://purl.org/np/RAELio4hGFkTvxBs6jeup2QxoMz_I5-Co5dzpkq68bMjs#SeaDataNet-Sextant,SeaDataNet-Sextant,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-D,R1.1-D,R1.1-Dx,,http://purl.org/np/RApvW8Ic6a0ber00imVZO-3Bukfp2e2iBI4v21Gg3F4Dk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAny8a_ZxXjhgNkl0LjdTIU6OYLhnrtax9AmXyvxhbs3Q#SDN_DP,,,2022-03-10T09:49:41+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAR6BJATHTTabesjUIrCJ_HFzpUCDKpWm-kM6d_hQNnFs,IAGOS_FIP_2020,http://purl.org/np/RAc48UQ0njlzuYNWkwXUqqtKlOpf4eEsUqYwaNdn6orT0,http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos,iagos,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,http://purl.org/np/RAc48UQ0njlzuYNWkwXUqqtKlOpf4eEsUqYwaNdn6orT0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAWRs9gqWH1YGHwcWdCifkcZ7GPEJla1fxjs3ppN3mAXw#ISO_19139,,,2022-03-10T09:20:06+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAeE2z2aoz1rKELb2O3dwuzNgyhQZRW0xIdoQFXKjbzBk,ACTRIS_ARES_FIP_2021,http://purl.org/np/RAGRor4q6wSBU_G2T1xxT9GDoUJI-VxEAwfTyo9bbLFcU,http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES,ACTRIS-ARES,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,http://purl.org/np/RAGRor4q6wSBU_G2T1xxT9GDoUJI-VxEAwfTyo9bbLFcU#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAD6RqynQJVYubUlSSLskD2W4HJsbec6gnpWJkaDKdpsI#WIGOS,,,2022-03-10T08:57:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAeE2z2aoz1rKELb2O3dwuzNgyhQZRW0xIdoQFXKjbzBk,ACTRIS_ARES_FIP_2021,http://purl.org/np/RA-kGRXpdR6Z2EffJ3HwOq4Ok8UTUgmTuufE7CfhEmFZQ,http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES,ACTRIS-ARES,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,http://purl.org/np/RA-kGRXpdR6Z2EffJ3HwOq4Ok8UTUgmTuufE7CfhEmFZQ#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAGv90JSxsBhhVhdJq_6CtOrHCLBbAuMLdkhES3dkog8o#r3data,,,2022-03-10T08:57:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
http://purl.org/np/RAeE2z2aoz1rKELb2O3dwuzNgyhQZRW0xIdoQFXKjbzBk,ACTRIS_ARES_FIP_2021,http://purl.org/np/RA-m809ei7PI5adwMuIPPpnNnom7-T5sJfTHSe2G0_lgs,http://purl.org/np/RA39E3Dj61wCQkWCkK707UWBEBvRj2-hUDH5V5BicUgrg#ACTRIS-ARES,ACTRIS-ARES,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,http://purl.org/np/RA-m809ei7PI5adwMuIPPpnNnom7-T5sJfTHSe2G0_lgs#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,,,2022-03-10T08:57:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
